Id,SalePrice
1639,188482.54385569214
1640,251573.09063323363
1641,187993.4581472334
1642,227859.79749599515
1643,236132.0827911299
1644,233791.69445315105
1645,186512.3591958497
1646,152803.03992655186
1647,168360.13114217183
1648,133490.90436363517
1649,126052.27475340624
1650,106351.51362552495
1651,116591.68631523299
1652,97867.33203635937
1653,97125.26889134207
1654,144389.13779161664
1655,139105.4697680073
1656,142866.49846025146
1657,145479.48433651045
1658,144662.93123157317
1659,112915.00893884065
1660,146626.24012530316
1661,449783.3012325018
1662,374194.7684930872
1663,381410.71211244893
1664,514031.92515608243
1665,343528.870015921
1666,327952.8945602965
1667,364696.26285927405
1668,340750.9771627879
1669,309191.7550664259
1670,354195.4485012001
1671,265046.1235677942
1672,436597.7956002187
1673,291410.6831949882
1674,277162.0825258695
1675,202607.98564655782
1676,192581.99690859398
1677,224485.07943360537
1678,478101.88061985536
1679,374847.9169966111
1680,331964.12215911766
1681,286231.8871656805
1682,304976.8386089313
1683,206906.2134018462
1684,201682.55596431025
1685,187713.40594778632
1686,183761.64572422608
1687,186537.6543046424
1688,210807.0704468827
1689,209575.2141753682
1690,200386.51302444065
1691,189680.16279475624
1692,269184.1933470371
1693,178381.88301036088
1694,176009.6217404326
1695,173640.20148805686
1696,271159.874486135
1697,168299.25385202563
1698,337897.86727317446
1699,332202.0604565642
1700,241390.2359882222
1701,274661.6151907295
1702,266080.17103985004
1703,272102.16184940975
1704,276300.55583388906
1705,242535.29434518106
1706,425688.6951626487
1707,215157.39243769646
1708,205687.6761488928
1709,281557.08815314586
1710,231910.16052723682
1711,259178.903597238
1712,271957.46949348086
1713,263137.0716533041
1714,215060.4962590329
1715,197906.02701650572
1716,190989.0493755064
1717,180662.19810033837
1718,151956.50757834778
1719,202547.47740239452
1720,236356.42232780182
1721,185939.00140326316
1722,145578.5199054405
1723,155045.6676686621
1724,211535.3516708047
1725,224901.03434178504
1726,175032.2403276484
1727,169295.6651877483
1728,181792.3173384467
1729,153097.5656063714
1730,158581.41986602364
1731,121224.47169606923
1732,112667.20993617747
1733,107854.79961838818
1734,114811.31942903901
1735,123835.50615773254
1736,109230.29675486148
1737,304012.15570177865
1738,233808.13221650766
1739,267122.4325201493
1740,215130.49131226525
1741,184828.10222968654
1742,168060.64652706266
1743,175388.6060061048
1744,282714.6469719724
1745,232084.91025523483
1746,213467.70945335954
1747,213547.6668367217
1748,221315.65388860283
1749,156765.6052083914
1750,146211.04243620174
1751,255182.2246157512
1752,107590.00471981113
1753,156432.33840432425
1754,203938.54653676486
1755,178219.37230290196
1756,110412.39360416173
1757,106308.42177169793
1758,139838.31681246118
1759,153575.48852530192
1760,165760.8161403099
1761,155452.7930084828
1762,157233.64636357166
1763,175891.2341554637
1764,112099.50623264545
1765,176504.38801643506
1766,161559.45295471954
1767,211442.18914020344
1768,124165.61849685221
1769,180765.34369758703
1770,135794.03653694873
1771,124474.99711415547
1772,139862.94296288595
1773,128975.4232445416
1774,170095.2508436091
1775,124394.60570775802
1776,120146.9440740787
1777,95032.9170205059
1778,132523.51441304255
1779,107290.13855250632
1780,176270.42761719413
1781,123200.73835770828
1782,86157.03641772893
1783,143174.336867638
1784,104722.74628722157
1785,125852.42695920939
1786,162275.6407107094
1787,167318.24577891664
1788,66545.94747061636
1789,110890.95321910105
1790,88398.375309235
1791,200835.950401722
1792,150377.97029703797
1793,142239.84779740436
1794,145109.2118936018
1795,131025.24840065457
1796,124649.9757537225
1797,126891.02627140527
1798,114911.33097215185
1799,95729.2017753126
1800,116925.99543718666
1801,126038.0393513371
1802,153767.71844350485
1803,158337.41673708495
1804,133983.27201303127
1805,131537.40914685465
1806,129174.84003326733
1807,137216.44176772813
1808,125639.92657695504
1809,110403.14021307447
1810,121517.1301257908
1811,91883.86772729697
1812,105481.26827976674
1813,110344.13029453708
1814,89765.27267467772
1815,59044.12866729399
1816,88111.4603389671
1817,110904.10119136386
1818,140557.05066219645
1819,132449.08035232712
1820,68764.69073995056
1821,116093.03424289166
1822,152838.46559494722
1823,62483.15996576448
1824,142660.89867733786
1825,123650.81966610042
1826,97236.7483739309
1827,106289.13536740268
1828,116325.01046843265
1829,125560.65780217489
1830,132028.12141330272
1831,146882.8498238803
1832,110813.7449736002
1833,123799.85357595024
1834,126199.11742849214
1835,140067.19037936986
1836,126177.70399231515
1837,86667.04072378243
1838,119850.5976678946
1839,86609.7966815072
1840,127772.9618694256
1841,131558.50391443647
1842,106126.5351500891
1843,129907.52243519887
1844,137231.28767033416
1845,141136.41863073583
1846,151059.6215392753
1847,166569.55751874376
1848,62773.299369438886
1849,114124.57600342136
1850,118448.0293667039
1851,151148.30320026737
1852,125401.30258013112
1853,126721.55883727797
1854,171697.97500144696
1855,175069.4509236582
1856,215201.73667645402
1857,160493.50735195287
1858,140986.83130608255
1859,123702.16976883826
1860,168074.1320095605
1861,123060.95139853189
1862,272365.5304701031
1863,263778.23254868673
1864,263877.776052013
1865,327792.2586960323
1866,328954.7775437629
1867,249129.63940651345
1868,301884.7510127629
1869,201182.5741366203
1870,223018.44128749648
1871,264138.0659572869
1872,187627.0872867717
1873,236774.08052177925
1874,131601.33046012244
1875,201957.45661139465
1876,190181.39891993656
1877,209180.10077557413
1878,225200.6407473822
1879,130185.41346397849
1880,124450.12078900647
1881,233475.90970236305
1882,264440.08862475277
1883,203492.10905579777
1884,214600.09229192295
1885,248277.98375740016
1886,282694.90888438094
1887,213169.83152288888
1888,264971.66510741616
1889,183999.293292285
1890,117296.87368772532
1891,125053.09871542816
1892,98095.52735124501
1893,129029.96179833848
1894,141936.90172097005
1895,147431.99472713916
1896,127605.13838616884
1897,115112.69156867315
1898,122015.45788457431
1899,162269.56910699638
1900,146957.06158844917
1901,156954.23771661054
1902,140109.61997415966
1903,198719.27688324422
1904,129543.95830058666
1905,178414.34057224425
1906,153225.5329257946
1907,204148.74754338106
1908,108773.77696236
1909,127125.18465209541
1910,119221.57975437705
1911,184802.91790313783
1912,307416.45599838084
1913,144628.87969653532
1914,67036.93445315865
1915,235485.51335211255
1916,63791.45209874742
1917,254482.66232722413
1918,130815.87745696156
1919,166949.36610187564
1920,170606.37224141485
1921,375025.4942814066
1922,314068.441803393
1923,210901.0946084426
1924,225388.3543920907
1925,216977.4343149398
1926,359236.40988993476
1927,128625.91531366785
1928,161334.73814884486
1929,108956.15106140527
1930,131690.55696175597
1931,132101.40649472794
1932,143506.37069802516
1933,154682.21949208173
1934,176612.48286226174
1935,170299.59002248384
1936,175407.8868494961
1937,190324.79797514592
1938,178865.009561451
1939,264504.1354259605
1940,199359.70178687104
1941,187195.48935849778
1942,190089.30595813543
1943,214318.97599738478
1944,323512.19643667055
1945,364538.8567536308
1946,197562.04831944048
1947,312005.21096008585
1948,185931.67023575623
1949,244706.74765560095
1950,178018.31304055263
1951,280754.11323300103
1952,239159.1475948852
1953,181084.52708013428
1954,206422.4236525416
1955,137105.89564040146
1956,305004.3832313433
1957,175157.3677547962
1958,292184.83391316683
1959,152314.1834141204
1960,111897.49858356551
1961,118319.78929196794
1962,97010.57159310863
1963,98026.02561273154
1964,98535.47753423383
1965,135595.16286025272
1966,134778.55239147542
1967,276449.6987198637
1968,403665.1257344151
1969,377545.6938411709
1970,407701.5482956054
1971,453661.4755726161
1972,361665.5361874318
1973,275932.80192537396
1974,317193.30251974147
1975,506486.69107562525
1976,278265.8185654522
1977,361997.74635413155
1978,358570.5880698397
1979,347610.6264332427
1980,226552.98010507863
1981,349791.32388235646
1982,228971.00780243956
1983,229248.05221644056
1984,185786.4682000804
1985,214249.50649382826
1986,199663.1743669823
1987,186688.75003320148
1988,189176.48552829438
1989,210325.57549053695
1990,225095.1029422427
1991,218387.44924294445
1992,219138.5274419551
1993,193237.94610012765
1994,235092.20164751026
1995,194505.86402975317
1996,287142.1197830316
1997,348376.65914933465
1998,314993.35922794626
1999,263090.24832479306
2000,306241.67020084296
2001,260663.9143884283
2002,257673.24998254926
2003,261501.42168404133
2004,258904.4091765947
2005,246166.26664757344
2006,217174.58729329967
2007,273946.4063770427
2008,191221.0197479669
2009,183658.30386816204
2010,200433.93123647684
2011,162023.29078825665
2012,180431.90361475636
2013,172348.16200401934
2014,178325.7052838321
2015,197764.2544194802
2016,179133.94270036605
2017,189181.50507495404
2018,120688.98787634764
2019,128382.13686194432
2020,110888.93546820353
2021,108662.61395558622
2022,190896.04133212398
2023,158016.36145976745
2024,251157.25489615937
2025,349696.78113425436
2026,177655.50814757435
2027,149955.98195245548
2028,172020.21913625888
2029,153332.5284852118
2030,265687.6331221048
2031,237824.26150572064
2032,256487.08672573548
2033,255801.54137423774
2034,165692.60292399582
2035,205958.45328038553
2036,197939.1006863987
2037,199130.65241820255
2038,291058.90394065797
2039,218510.48685842345
2040,338068.0045942978
2041,257873.6926193046
2042,207214.5504497168
2043,162778.33346730904
2044,195427.08818043594
2045,209045.694062965
2046,159894.35798731967
2047,136286.73536358782
2048,127856.27501520059
2049,161329.2521627995
2050,184399.020895104
2051,99211.6578943904
2052,128849.09708892972
2053,140570.41829852448
2054,87422.61038562223
2055,148499.91903290412
2056,144387.46951641198
2057,113935.20202976685
2058,207562.30207716872
2059,136440.67482083483
2060,149228.42032583407
2061,173291.88593554645
2062,121431.81479590319
2063,111391.01039649613
2064,128211.46276400823
2065,119532.67484944277
2066,177297.9356392688
2067,130236.00942036627
2068,164327.3278544799
2069,88031.80273189906
2070,110164.43240729757
2071,93442.2906203285
2072,150660.49959688992
2073,131160.99890290108
2074,184664.0816998176
2075,143097.34570291606
2076,113836.25152136748
2077,133572.42147159073
2078,116228.85083482171
2079,129244.05261442518
2080,116291.49525180833
2081,127310.13966962385
2082,145072.51699332392
2083,136897.95522769642
2084,101626.64933409597
2085,120961.18828859806
2086,121828.70101942874
2087,128330.36613708624
2088,111646.94405422713
2089,80330.99338241603
2090,133656.6463570743
2091,109837.5235304615
2092,118763.7758907544
2093,134493.57963497908
2094,129188.80511928124
2095,137338.57047640637
2096,87000.98911407204
2097,101405.8331804601
2098,133805.0177945995
2099,55160.78861850901
2100,100405.23827709862
2101,129236.60827483081
2102,122439.39467375961
2103,100758.98437587323
2104,140159.93522869988
2105,117860.04773249425
2106,85601.53813912286
2107,190880.3959828837
2108,100908.376197114
2109,108489.1141824364
2110,127671.26584798677
2111,137929.9762482356
2112,134087.38510715018
2113,116123.10149982822
2114,115587.08302066312
2115,148682.4671791874
2116,115324.18814419935
2117,126451.73779652982
2118,114181.41283809814
2119,102708.98197437401
2120,111455.33958517018
2121,89150.56871924318
2122,91716.1814913107
2123,87837.50688745696
2124,153259.90343171457
2125,125442.20542352837
2126,163410.84550207312
2127,142804.8441042117
2128,119548.17709841901
2129,98002.09127843588
2130,125380.54709282979
2131,150984.68245899904
2132,117016.29660695477
2133,122489.00767352885
2134,111454.29106218013
2135,96383.94726563354
2136,83792.4185169014
2137,126371.96736778782
2138,137195.03120005003
2139,152019.30480505104
2140,133614.15972729962
2141,136830.4827668983
2142,125122.04280830968
2143,137945.56464472125
2144,128618.72253903936
2145,129487.1578085105
2146,147292.02166844765
2147,165717.15735527957
2148,140495.64550614875
2149,135102.63454480708
2150,219841.72711455892
2151,124464.68374444747
2152,164482.20481123138
2153,154994.925627693
2154,110364.85955898942
2155,142120.8339608138
2156,236999.97545693602
2157,221555.21134462222
2158,224841.2125846862
2159,211193.5287212523
2160,194785.71947196353
2161,264774.24354871706
2162,399699.0316314456
2163,351981.9125379364
2164,240457.6083037664
2165,177604.75931325997
2166,142433.59103078043
2167,210442.9853746591
2168,194625.77482655394
2169,198467.33242649422
2170,213439.97239756532
2171,146412.9338602838
2172,143630.0168675769
2173,159215.56275246412
2174,247986.66812664826
2175,288725.61378032
2176,297665.90616393107
2177,249177.6189512439
2178,235127.3919889792
2179,133735.60226779015
2180,199593.70168054278
2181,209363.3106240292
2182,236193.644319683
2183,203379.12454062104
2184,123135.64481896095
2185,127434.81131760158
2186,147099.10214008242
2187,149049.7900199871
2188,157794.40208555115
2189,235343.66120845845
2190,87510.399143351
2191,88734.00728274454
2192,88326.66638332927
2193,128275.13954539027
2194,105352.20923028114
2195,106007.85302433505
2196,109751.87607518666
2197,125066.52883989591
2198,147417.6814153776
2199,162632.85635946426
2200,133955.9148069434
2201,155248.90368735205
2202,182629.7422204682
2203,154074.66219174024
2204,170874.52999222453
2205,126906.6637280355
2206,135241.7478544229
2207,192935.34939306945
2208,225824.98144322183
2209,202069.70187092482
2210,112841.81363488843
2211,110722.86903200921
2212,116646.61665784374
2213,101430.65917938961
2214,126022.63648812812
2215,98400.78049503655
2216,132226.63671435046
2217,58044.49377081933
2218,79836.40105551957
2219,83277.90479334176
2220,73099.20710513165
2221,235654.15941826763
2222,215897.85545358865
2223,274906.67240920017
2224,219193.27806894228
2225,135565.62161475446
2226,170968.4217349312
2227,196011.23673738036
2228,258826.81848786058
2229,241985.65281897018
2230,150376.9759834381
2231,215870.08797828402
2232,194206.7703555348
2233,192065.61081687373
2234,245238.13959039864
2235,211788.60616856063
2236,269294.6437454713
2237,319779.8628391502
2238,182032.1157215789
2239,135244.08633181386
2240,140952.36053170622
2241,141192.68803529613
2242,113871.24773190335
2243,112806.19144696093
2244,92940.8383983374
2245,88789.81524072052
2246,139472.33436366686
2247,96797.9525151825
2248,108781.73697973578
2249,121072.15377629144
2250,125099.71866128762
2251,119553.63254612584
2252,177741.51484144933
2253,160908.0357305443
2254,173656.08889468253
2255,187188.63471965157
2256,186391.75262852653
2257,200696.14449889038
2258,180605.81679409515
2259,179101.71840336267
2260,164408.82035144517
2261,179097.81647344187
2262,217195.98651344184
2263,322453.70832955407
2264,495020.9932291974
2265,188150.37434722992
2266,297619.8851633948
2267,364211.4621487326
2268,392524.6054580962
2269,165314.30692452044
2270,203321.370135506
2271,221672.20862441408
2272,214127.37706350177
2273,167175.21629829056
2274,182182.0720410835
2275,170285.03576615336
2276,188809.56400403232
2277,177086.65330095694
2278,145594.39362814662
2279,131690.50991519942
2280,108881.63320051257
2281,159497.65129246778
2282,172408.3422591827
2283,104602.03282543873
2284,118803.86482256811
2285,127854.80575438998
2286,114695.30428588386
2287,353935.8399109116
2288,298693.4020908374
2289,330446.139191933
2290,417461.6378731353
2291,335714.16645114275
2292,431124.99416389497
2293,467751.7733453509
2294,403003.34243066167
2295,468835.5089848137
2296,299295.9657958284
2297,313615.9912112508
2298,358156.6383222426
2299,374433.1181043671
2300,321608.3671347232
2301,289559.65632804483
2302,246223.37180046586
2303,258315.1336162503
2304,263117.83873978246
2305,194818.720596172
2306,194831.17460314502
2307,202013.30682386534
2308,240396.3610491001
2309,299420.4723057026
2310,226901.37609683798
2311,206637.33376967098
2312,184846.07646924842
2313,192408.8705613691
2314,192403.65340009003
2315,187814.64135951255
2316,209148.13942621808
2317,188481.61518850495
2318,179905.27446708144
2319,188714.38121891933
2320,191674.9973909387
2321,233621.4879122242
2322,190290.63420853397
2323,183797.27361075452
2324,188579.4107281327
2325,227803.40840072176
2326,191310.31885585835
2327,220018.17736219315
2328,223082.29282601993
2329,187623.6486824371
2330,186548.72143809104
2331,350497.1276571419
2332,369886.96408589254
2333,308136.27641425974
2334,271927.6180120633
2335,277546.96218368807
2336,306963.1043872327
2337,204753.85351707673
2338,263060.16722899966
2339,247868.15841577828
2340,393100.92368033034
2341,222064.98449697954
2342,232071.37932413656
2343,223037.65671494912
2344,231273.90381525256
2345,249429.18275603114
2346,214139.79674243453
2347,200339.16656791465
2348,223887.0534694398
2349,168591.32795320815
2350,281641.26482133224
2351,263255.16020964144
2352,277983.5757569206
2353,255240.82552962078
2354,142420.39050109524
2355,163975.27725661264
2356,161035.45847179537
2357,202549.42111384834
2358,187280.33210845088
2359,146323.98116303005
2360,114719.82088017112
2361,124215.85700997627
2362,265765.0524876843
2363,130206.63873309056
2364,170651.72757601136
2365,213738.4085302102
2366,184430.65540808163
2367,216972.13878751086
2368,202169.92705143645
2369,224258.13108278584
2370,159879.11084247602
2371,162780.63439205906
2372,194493.1204603873
2373,266183.33461760083
2374,282573.90477821644
2375,238390.07642716906
2376,275206.98770051834
2377,333018.3818529041
2378,145991.67801758042
2379,195422.39424109345
2380,144992.59716086113
2381,166428.30390896054
2382,199303.52312153377
2383,222592.70366832227
2384,235414.7728341492
2385,146799.1312701674
2386,135715.0067475963
2387,132234.3619406639
2388,111328.83685589931
2389,130604.35881937329
2390,137414.49416621545
2391,124234.00229308054
2392,108889.32491469439
2393,157653.22758236981
2394,130954.28351484632
2395,185101.91831155005
2396,153084.66058926517
2397,210507.98431921005
2398,123631.31380661593
2399,76292.10021497769
2400,65639.54351954848
2401,107770.46978174071
2402,122433.82503936099
2403,158104.13259831464
2404,134413.37629963813
2405,154800.3172508881
2406,134600.13130612654
2407,107118.87866099652
2408,130148.53406915616
2409,129397.38094876081
2410,194834.12755846002
2411,110591.36073341274
2412,146832.84884178345
2413,126248.53096172832
2414,145180.48573708493
2415,147884.54910275835
2416,125321.32474901379
2417,121963.57341942564
2418,125702.96986612561
2419,118621.8936633262
2420,119091.0907283573
2421,133978.12496015278
2422,113426.44647762751
2423,124181.23359113745
2424,166885.91573292005
2425,205233.74487863012
2426,127951.42769876753
2427,138216.58128235248
2428,180114.53493198176
2429,109681.48460796491
2430,122973.90197199845
2431,121862.2970174174
2432,131926.35819766566
2433,127353.77011750519
2434,126966.1211790034
2435,146831.63885797322
2436,96596.92230481702
2437,105438.17746732965
2438,114156.58308870715
2439,106781.0263061771
2440,117139.72298175088
2441,95343.80526369064
2442,102241.95116488743
2443,116349.13346673976
2444,128064.7704594481
2445,87773.73863914431
2446,116557.54738774053
2447,171713.73888983324
2448,129939.35711519548
2449,100682.77318893767
2450,141357.51464998515
2451,122132.1797478987
2452,175203.168039947
2453,83938.09453893192
2454,107855.70253709043
2455,121165.93403075253
2456,114339.51411655612
2457,110162.77158233932
2458,117308.63265430047
2459,93504.92797045056
2460,128020.18143067407
2461,104356.0062419145
2462,125241.34125182389
2463,112981.34570736872
2464,150830.1734754496
2465,139431.32976941383
2466,122375.91294385982
2467,146970.3955796603
2468,92074.22986148983
2469,100909.27503791732
2470,158811.14357716215
2471,190109.1343224882
2472,158074.69460157384
2473,100791.24816529256
2474,100152.54039233369
2475,212521.46146957902
2476,116505.45593190614
2477,120620.83172202678
2478,167239.12891390748
2479,118876.99926173312
2480,140876.2974822025
2481,125200.67983426145
2482,122582.65043487368
2483,111814.69737918845
2484,121628.3912520963
2485,116563.74085054865
2486,155001.3009298706
2487,184963.73136476794
2488,165433.11906269734
2489,168340.80539239
2490,154929.2424330511
2491,95023.72817136151
2492,183003.0877298299
2493,150096.4578827689
2494,155370.8421553539
2495,111060.85052471035
2496,235876.77246143148
2497,152283.39615299646
2498,102605.85831469258
2499,105532.69587143023
2500,115886.88543238176
2501,130557.9138574577
2502,150911.56777010593
2503,107196.91575021858
2504,199323.94946363484
2505,210897.88244155864
2506,269869.2739389486
2507,298951.4385385691
2508,272231.7784310178
2509,234856.5574226932
2510,239388.31576044182
2511,191288.87770929406
2512,209352.36836886202
2513,209092.4044719512
2514,255059.10581770496
2515,149062.344691267
2516,167853.48786266093
2517,134067.97947678823
2518,149602.06764446024
2519,223995.48181875792
2520,210869.2463404877
2521,201768.71525478753
2522,221547.5470423588
2523,129755.30165352361
2524,139267.28803946922
2525,135132.1939812878
2526,138168.79000383907
2527,128715.8804022053
2528,123519.76199378111
2529,138028.7007400452
2530,117483.58615075731
2531,230051.9101004724
2532,224886.67427609683
2533,204454.92022163086
2534,250687.97748417992
2535,292245.27808547666
2536,246709.12155148824
2537,241613.70866944105
2538,190511.53108751457
2539,186976.7028895465
2540,194266.93375362054
2541,199841.28829268806
2542,169806.1605703229
2543,124810.4822710199
2544,118142.69013314982
2545,138655.40075372905
2546,141103.1698275977
2547,139009.66283940215
2548,144617.56984024434
2549,146815.6826921276
2550,947847.5263929063
2551,130747.2333664336
2552,113466.71598113871
2553,85077.32810439759
2554,112390.57597216775
2555,122665.619063404
2556,97412.39581121724
2557,103190.80479881327
2558,149265.7682647352
2559,131517.1948052389
2560,140721.64760561098
2561,140524.47885854272
2562,133384.75425569067
2563,148871.7972424685
2564,184699.07844638088
2565,124202.62916260955
2566,150585.01836303528
2567,122438.14075491112
2568,215641.49883247272
2569,197561.26489174238
2570,112859.38929996178
2571,188125.1220988013
2572,142221.74006813538
2573,237879.6297900144
2574,250266.9765801159
2575,120785.31061738578
2576,119352.5237316479
2577,145546.09909632834
2578,84524.4549358015
2579,69448.88300209194
2580,115837.72564322886
2581,98629.93305757309
2582,103131.14252714091
2583,224177.26814874206
2584,168113.84246140765
2585,191698.46842605688
2586,217665.60539815217
2587,194430.07442940335
2588,131055.62152368983
2589,145132.586880324
2590,211822.38044408528
2591,221808.511918406
2592,226611.51468933985
2593,255378.50945559307
2594,182332.06287082657
2595,210389.1752341921
2596,306659.2548745672
2597,198489.30873015287
2598,250724.62152803582
2599,364833.71659513726
2600,145696.81691673276
2601,136526.5408422693
2602,85577.66161181315
2603,84755.78975646333
2604,81932.8792697569
2605,88136.64415480194
2606,143718.15335328277
2607,170889.76065360717
2608,204876.32973362028
2609,148516.1944252317
2610,102364.72547946851
2611,148694.98028607087
2612,149825.9220544087
2613,117468.08304485439
2614,117419.72907471657
2615,140867.97847992042
2616,145045.62803669556
2617,182640.51660194923
2618,232707.2181331494
2619,209944.00961869073
2620,170207.41042323085
2621,185723.0911811532
2622,186933.16372518527
2623,262495.987536431
2624,288703.7198399601
2625,310929.4420362007
2626,166250.76398909226
2627,175358.10061033536
2628,387916.5632373484
2629,462406.7434817754
2630,335388.774921594
2631,456485.661747719
2632,385995.3213215011
2633,294789.61862628034
2634,400282.03207986
2635,161351.03774782422
2636,192442.56211960127
2637,178485.1199428423
2638,242572.6185125577
2639,186549.55672009254
2640,144862.44655181354
2641,107274.65199927228
2642,169135.42226331585
2643,111470.78719730282
2644,122620.71078871183
2645,99395.9197113131
2646,96220.9680318894
2647,101676.83448021043
2648,136907.3682979249
2649,137024.99604525903
2650,123148.33814541574
2651,141614.24547526246
2652,398430.9718532498
2653,286060.72674711497
2654,268848.4043701746
2655,368535.89382374845
2656,337390.84559371514
2657,338686.39039889467
2658,306572.0620635975
2659,301143.40565849905
2660,339063.96304350777
2661,339037.5736866726
2662,360306.35859112616
2663,288820.5319316948
2664,289257.3122426079
2665,326559.8593847934
2666,293853.93987982464
2667,187842.4506276042
2668,194212.51167974604
2669,190051.33786782064
2670,285988.87875038787
2671,192349.73498230588
2672,190772.54102901247
2673,198905.46177047078
2674,184479.50246146222
2675,169087.82081877414
2676,208574.1550688792
2677,195392.0318082455
2678,243575.9954938441
2679,268723.125131046
2680,287572.45102372294
2681,392808.0466357934
2682,314080.2231525898
2683,430048.16172451695
2684,304531.8063716104
2685,319107.74787808594
2686,257882.6228152971
2687,287408.54558235797
2688,232554.5813551179
2689,208479.43541018362
2690,378639.4314190825
2691,189554.8554634827
2692,147171.29728330433
2693,202242.21320118924
2694,157736.2630098643
2695,196675.10828458745
2696,188570.4961828387
2697,175655.1702983895
2698,178650.9598635508
2699,173692.11752140764
2700,161687.72850287554
2701,156869.77601204382
2702,121405.07152618418
2703,125752.85926592367
2704,145047.71803133155
2705,116213.59910610296
2706,112205.96601548656
2707,117129.699355772
2708,121710.53427909843
2709,105182.51209347979
2710,118692.71392949653
2711,307799.38977728534
2712,365413.5864299115
2713,184090.58773576524
2714,158707.72873867798
2715,168525.39166830902
2716,156523.06235364568
2717,190143.98668285276
2718,237008.76138212514
2719,146399.85703585457
2720,168601.64757239624
2721,127372.78331835012
2722,156068.03157253584
2723,156476.93959738803
2724,113746.27233104715
2725,120773.5339391053
2726,127047.41799048292
2727,178570.4910742548
2728,160507.09666439155
2729,140624.3871932309
2730,131195.97478992213
2731,112028.68166152756
2732,118390.4545712518
2733,158439.15917121345
2734,151688.9295827384
